year,month,ISO3,country,portcalls_container,portcalls_dry_bulk,portcalls_general_cargo,portcalls_roro,portcalls_tanker,portcalls_cargo,portcalls,import_container,import_dry_bulk,import_general_cargo,import_roro,import_tanker,import_cargo,import,export_container,export_dry_bulk,export_general_cargo,export_roro,export_tanker,export_cargo,export
2019,2,KOR,Korea,1159,245,469,159,1375,2032,3407,5816587,5624736,626581,26697,12319942,12094690,24414689,6044032,1217536,292717,160499,6409427,7714873,14124359
2019,2,KWT,Kuwait,49,68,23,17,67,157,224,221591,2272953,32570,12946,94438,2540078,2634520,33077,172129,9883,160,1916343,215255,2131602
2019,2,LBN,Lebanon,75,6,78,16,33,175,208,274758,98496,96436,11238,447213,480950,928172,155514,1185,22674,4709,25670,184094,209765
2019,2,LBR,Liberia,11,10,1,2,6,24,30,35811,44615,0,4607,54635,85033,139670,957,346032,9688,0,1776,356677,358453
2019,2,LBY,Libya,65,24,37,16,33,142,175,166413,439177,55504,16694,186967,677805,864775,15762,62767,11008,43,510338,89587,599926
2019,2,LCA,St.  Lucia,10,2,9,4,31,25,56,6444,23268,5707,109,268511,35529,304043,1566,0,1631,30,181305,3227,184534
2019,2,LKA,Sri Lanka,246,31,33,21,26,331,357,1212283,476052,19527,17933,141805,1725807,1867616,674447,86739,38005,15199,7155,814400,821557
2019,2,LTU,Lithuania,83,32,144,9,53,268,321,265096,174413,32142,940,716749,472601,1189357,366367,995300,176697,2964,806814,1541349,2348169
2019,2,LVA,Latvia,74,48,229,0,99,351,450,29928,41755,69740,0,203819,141434,345262,149414,1674575,302105,0,1116797,2126117,3242942
2019,2,MAC,Macao SAR,4,1,5,0,15,10,25,0,3930,1865,0,11797,5795,17595,0,6921,2310,0,4477,9231,13710
2019,2,MAF,Saint Martin,0,0,4,8,3,12,15,0,0,2247,1400,549,3648,4197,0,0,492,525,4668,1017,5685
2019,2,MAR,Morocco,249,129,116,53,100,547,647,2277927,2163895,181545,9023,609860,4632432,5242304,2084544,1211849,87696,19710,278585,3403829,3682417
2019,2,MDA,Moldova,0,0,9,0,4,9,13,0,0,650,0,0,650,650,0,0,18753,0,17161,18753,35914
2019,2,MDG,Madagascar,11,7,13,3,13,34,47,62021,225425,14342,511,121218,302300,423520,14707,22622,1224,0,4716,38553,43270
2019,2,MDV,Maldives,8,10,16,2,11,36,47,11934,122247,34638,0,47697,168823,216524,3798,33094,2614,0,6859,39507,46370
2019,2,MEX,Mexico,304,180,88,93,351,665,1016,3025115,3204908,168225,36821,2709862,6435121,9145020,2448868,1595701,123903,71879,1078927,4240389,5319331
2019,2,MHL,Marshall Islands,11,0,2,0,1,13,14,8294,0,0,0,748,8294,9042,4551,0,1434,0,0,5985,5985
2019,2,MLT,Malta,114,6,9,15,44,144,188,486533,8999,6209,6067,144886,507811,652704,312322,5299,7262,22701,67141,347587,414738
2019,2,MMR,Myanmar,21,2,6,0,23,29,52,80369,51484,7505,0,368943,139359,508308,10542,0,8392,0,2210,18934,21144
2019,2,MNE,Montenegro,1,6,2,0,0,9,9,1643,3936,0,0,0,5580,5580,304,0,4228,0,0,4532,4532
2019,2,MNP,Northern Mariana Islands,7,1,5,1,1,14,15,8431,5310,1623,0,2036,15364,17400,294,0,1772,670,1814,2736,4550
2019,2,MOZ,Mozambique,41,49,8,3,40,101,141,61210,255679,9378,766,389840,327034,716881,56666,1752721,7189,7262,50459,1823846,1874306
2019,2,MRT,Mauritania,20,17,8,1,17,46,63,59983,105941,11144,542,73033,177612,250651,6590,693619,817,340,22769,701367,724136
2019,2,MSR,Montserrat,0,0,3,0,2,3,5,0,0,352,0,680,352,1032,0,0,436,0,29,436,465
2019,2,MTQ,Martinique,15,3,7,7,10,32,42,31832,31858,16874,1124,6407,81689,88098,10142,0,1358,2225,14907,13726,28635
2019,2,MUS,Mauritius,35,3,9,2,18,49,67,122675,80731,15055,1600,141365,220066,361433,91431,0,4565,136,7505,96132,103639
2019,2,MYS,Malaysia,912,197,192,20,610,1321,1931,2155626,5184028,194796,8543,4423362,7543040,11966467,2577120,1813800,256886,3081,3955491,4650945,8606497
2019,2,MYT,Mayotte,4,1,5,0,1,10,11,28890,998,1663,0,0,31551,31551,344,0,4303,0,1559,4647,6206
2019,2,NAM,Namibia,16,7,8,2,6,33,39,25716,81020,11666,0,36000,118404,154405,19156,38989,14622,0,49227,72767,121995
2019,2,NCL,New Caledonia,23,26,8,2,6,59,65,20093,391935,6242,0,8031,418272,426303,19606,144391,515,0,3462,164514,167976
2019,2,NGA,Nigeria,55,35,41,9,178,140,318,439224,704115,72691,11174,715390,1227214,1942615,6931,63490,10041,0,925874,80466,1006343
2019,2,NIC,Nicaragua,14,9,3,1,9,27,36,16722,102981,2671,219,95077,122594,217671,18334,30027,4924,0,4618,53286,57904
2019,2,NLD,The Netherlands,794,222,1121,260,2777,2397,5174,5376788,8002582,1009323,141241,17056637,14530074,31586794,4935560,858760,668946,149869,8313911,6613227,14927230
2019,2,NOR,Norway,317,106,1026,96,475,1545,2020,148666,332645,505103,19259,1487389,1005732,2493171,217803,1553090,429995,19676,4207095,2220626,6427776
2019,2,NRU,Nauru,0,2,3,0,0,5,5,0,0,3432,0,0,3432,3432,0,44070,2325,0,0,46395,46395
2019,2,NZL,New Zealand,220,151,26,29,75,426,501,458327,604533,10754,14507,695257,1088135,1783403,651808,1559472,92556,12469,191436,2316330,2507769
2019,2,OMN,Oman,103,67,23,10,45,203,248,1847976,2249678,17157,11739,155282,4126564,4281850,1605220,1835754,53594,287,324960,3494864,3819837
2019,2,PAK,Pakistan,61,39,12,1,33,113,146,358005,1071701,20397,878,633992,1450988,2084986,140594,125039,17193,76,164916,282907,447824
2019,2,PAN,Panama,379,49,19,33,216,480,696,3151310,528746,39898,22346,2327243,3742319,6069595,3071799,293015,19301,11321,1262140,3395453,4657625
2019,2,PER,Peru,117,113,29,16,121,275,396,1486973,1031767,49596,17681,903309,2586034,3489348,1377581,1892956,34010,326,729312,3304884,4034200
2019,2,PHL,Philippines,483,129,564,83,403,1259,1662,1127929,2503156,251080,27211,972538,3909424,4881980,182093,780863,92190,2766,532569,1057935,1590521
2019,2,PLW,Palau,2,0,3,0,0,5,5,0,0,2819,0,0,2819,2819,1994,0,214,0,0,2208,2208
2019,2,PNG,Papua New Guinea,79,20,77,8,47,184,231,70267,66977,41852,2829,243746,181933,425683,13315,204597,70184,294,403312,288393,691707
2019,2,POL,Poland,203,54,246,11,119,514,633,1367867,1499410,186116,3234,1486801,3056666,4543494,1365658,493780,149183,4633,411648,2013287,2424959
2019,2,PRI,Puerto Rico,43,3,24,27,25,97,122,167116,51183,31676,3729,455875,253713,709590,18075,0,3877,2043,7808,23998,31808
2019,2,PRT,Portugal,252,38,227,27,176,544,720,763539,580061,178570,13031,1259852,1535232,2795107,973847,80603,182234,24250,546380,1260968,1807375
2019,2,PYF,French Polynesia,8,1,24,9,1,42,43,8897,20749,8252,0,37667,37898,75566,9634,0,474,3610,0,13718,13718
2019,2,QAT,Qatar,72,63,28,15,139,178,317,436950,1745482,54972,5165,46436,2242581,2289026,206643,723329,12649,627,4165424,943255,5108690
2019,2,REU,Réunion,24,3,3,3,2,33,35,95636,82727,1387,1023,40681,180774,221456,20696,16611,5055,51,0,42415,42415
2019,2,ROU,Romania,40,43,155,6,55,244,299,49309,398847,155711,160,262683,604037,866726,74888,968394,152178,5853,221819,1201337,1423164
2019,2,RUS,Russian Federation,430,406,1109,145,1226,2090,3316,1444532,219012,237646,46604,1290057,1947867,3237970,1736450,12489457,1718246,24565,20323053,15968876,36292065
2019,2,SAU,Saudi Arabia,243,117,61,67,361,488,849,3210237,1880680,116852,73492,3683948,5281292,8965254,2350213,1588598,117114,11309,18204159,4067267,22271451
2019,2,SDN,Sudan,8,8,19,20,18,55,73,27873,181715,19007,12215,145564,240817,386382,5453,3304,5961,1108,498721,15830,514551
2019,2,SEN,Senegal,53,30,12,7,23,102,125,136486,524764,8656,13646,238525,683563,922091,63390,102070,12696,36,9165,178197,187363
2019,2,SGP,Singapore,1180,73,224,111,2214,1588,3802,15175190,802561,162820,29500,16538135,16170109,32708270,15181929,269332,180446,93667,13351061,15725419,29076508
2019,2,SLB,Solomon Islands,5,18,11,1,5,35,40,2839,32545,6391,0,6128,41775,47903,1045,269419,13586,6271,45,290322,290367
2019,2,SLE,Sierra Leone,12,6,2,2,2,22,24,24788,43259,207,4978,1041,73232,74273,960,124579,817,0,0,126356,126356
2019,2,SLV,El Salvador,19,10,3,4,15,36,51,35063,134982,20549,3278,169837,193877,363717,7933,59299,565,67,58066,67864,125930
2019,2,SOM,Somalia,18,8,12,4,3,42,45,57690,125451,35621,826,10237,219589,229826,9408,1500,837,0,0,11745,11745
2019,2,STP,São Tomé and Príncipe,0,0,3,0,1,3,4,0,0,3249,0,1314,3249,4563,0,0,0,0,0,0,0
2019,2,SUR,Suriname,21,7,17,1,20,46,66,10366,5997,8457,0,19783,24824,44610,16154,57523,5745,0,21712,79424,101138
2019,2,SVN,Slovenia,44,11,23,21,14,99,113,388383,644847,23402,20584,368829,1077226,1446061,374817,1872,49367,22464,367,448528,448895
2019,2,SWE,Sweden,228,44,513,167,452,952,1404,187123,110113,449186,87042,2587204,833520,3420769,272460,84178,323240,131529,1210960,811445,2022441
2019,2,SXM,Sint Maarten,27,2,14,11,11,54,65,38144,4711,8280,884,27419,52024,79443,6833,46,4290,1663,717,12834,13551
2019,2,SYC,Seychelles,9,0,2,0,1,11,12,9554,0,76,0,15714,9630,25344,7931,0,4525,0,0,12456,12456
2019,2,SYR,Syria,6,1,4,0,0,11,11,15275,16072,10464,0,0,41812,41812,757,96,891,0,0,1744,1744
2019,2,TCA,Turks and Caicos Islands,0,0,16,1,3,17,20,0,0,6116,0,1778,6116,7894,0,0,1021,0,3092,1021,4113
2019,2,TGO,Togo,61,5,9,6,12,81,93,369276,79838,19677,3198,68663,471994,540659,169390,533,10641,306,36585,180873,217461
2019,2,THA,Thailand,346,44,115,32,595,537,1132,3234803,748891,105565,12481,1256331,4101764,5358114,4690658,230777,91326,46800,662088,5059587,5721688
2019,2,TKM,Turkmenistan,1,1,10,4,15,16,31,258,0,2723,774,3947,3756,7703,0,1446,2800,3409,41133,7655,48789
2019,2,TLS,Timor-Leste,2,0,12,0,4,14,18,900,0,22644,0,18214,23544,41758,0,0,2617,0,78580,2617,81197
2019,2,TON,Tonga,6,0,6,4,4,16,20,7404,0,3290,158,2936,10854,13791,609,0,1724,242,0,2577,2577
2019,2,TTO,Trinidad and Tobago,70,9,40,10,104,129,233,122803,95333,17441,4353,325105,239936,565046,47417,53869,100885,288,1221877,202462,1424354
2019,2,TUN,Tunisia,33,37,78,60,41,208,249,51673,544177,92338,47291,258389,735490,993886,18072,133101,111756,22562,93913,285497,379410
2019,2,TUR,Türkiye,814,353,1513,223,620,2903,3523,3242470,5165593,1352623,79509,4595129,9840357,14435575,4182066,2689457,1153339,159339,5437716,8184378,13622148
2019,2,TUV,Tuvalu,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,168,0,168
2019,2,TWN,Taiwan Province of China,1078,223,196,26,375,1523,1898,5707498,6067116,249177,24451,2080678,12048321,14129042,6121300,615590,260978,5942,1413896,7003858,8417785
2019,2,TZA,Tanzania,31,7,10,11,22,59,81,202568,107858,18573,14586,150125,343593,493720,5432,532,3886,45,1545,9896,11443
2019,2,UKR,Ukraine,49,192,227,17,68,485,553,34084,544400,64443,6429,59647,649366,709015,169694,5956980,544050,2631,824023,6673401,7497451
2019,2,URY,Uruguay,44,27,13,5,14,89,103,310603,119204,10003,1684,56793,441499,498292,378435,483009,53393,792,5217,915633,920852
2019,2,USA,United States,1481,997,436,388,1682,3302,4984,20061870,8631992,695244,496660,18770545,29885920,48656575,10882231,22229643,764492,136773,26072481,34013281,60085859
2019,2,VCT,St.  Vincent and the Grenadines,11,0,1,13,13,25,38,4075,0,619,648,10986,5343,16331,1952,0,0,60,1987,2012,4000
2019,2,VEN,Venezuela,12,27,32,1,110,72,182,38727,467503,21225,0,583220,527457,1110678,41526,342049,9537,0,1074181,393112,1467294
2019,2,VGB,British Virgin Islands,4,0,17,2,2,23,25,1977,0,6982,320,294,9280,9574,210,0,1941,52,0,2204,2204
2019,2,VIR,United States Virgin Islands,45,0,35,13,39,93,132,24675,0,12667,2075,192680,39432,232123,17542,0,8323,1182,73642,27058,100704
